Date      , Firm_Id, Industry       , Revenue               , Cost_Of_Goods_Sold   , Operating_Expenses    , Market_Share
2017-12-31,      70, Food Production,   733480.3207930865   ,  433892.40532124613  ,  168940.7713021735    , 0.061513042974156
2018-03-31,      70, Food Production,   809344.797913276    ,  369108.55584374326  ,  100188.55043899344   , 0.061513042974156
2018-06-30,      70, Food Production,   208402.97751550222  ,  133900.153550018    ,   43253.31590028267   , 0.061513042974156
2018-09-30,      70, Food Production,   353777.29229673964  ,  206472.0794824934   ,   54221.39897258087   , 0.061513042974156
2018-12-31,      70, Food Production,   604553.8931088056   ,  361945.45045894926  ,  139379.51022967647   , 0.061513042974156
2019-03-31,      70, Food Production,   531901.055548683    ,  381422.39561520494  ,   90830.12240533624   , 0.061513042974156
2019-06-30,      70, Food Production,   556590.1496083738   ,  374673.47007679933  ,   67350.68346290749   , 0.061513042974156
2019-09-30,      70, Food Production,   345810.7324302093   ,  201093.8753307095   ,   35455.77746111613   , 0.061513042974156
2019-12-31,      70, Food Production,   735226.3173285143   ,  364292.2820958666   ,   83677.63201141231   , 0.061513042974156
2020-03-31,      70, Food Production,   472893.5449825124   ,  310962.03083125135  ,   49349.27184350073   , 0.061513042974156
2020-06-30,      70, Food Production,   497441.1783006001   ,  316035.3989897405   ,   60243.19820435929   , 0.061513042974156
2020-09-30,      70, Food Production,   682392.0282585482   ,  312809.5947433986   ,  163615.96389597008   , 0.061513042974156
2020-12-31,      70, Food Production,   321013.3187506781   ,  194821.76087793647  ,   34182.61296759046   , 0.061513042974156
2021-03-31,      70, Food Production,   430212.5633697324   ,  244310.54387378827  ,   86252.86567649293   , 0.061513042974156
2021-06-30,      70, Food Production,   500000.9655738981   ,  295484.05682849913  ,   78779.31523816631   , 0.061513042974156
2021-09-30,      70, Food Production,   479370.9872307087   ,  230118.6802661176   ,  106000.81835034066   , 0.061513042974156
2021-12-31,      70, Food Production,   449323.3101153087   ,  220425.41170274507  ,   85059.60078336744   , 0.061513042974156
2022-03-31,      70, Food Production,   341595.27457395283  ,  219249.69270918347  ,   57576.00186027727   , 0.061513042974156
2022-06-30,      70, Food Production,   417357.76578456466  ,  237912.14006746537  ,   78850.48480886407   , 0.061513042974156
2022-09-30,      70, Food Production,   252601.99559082376  ,  156036.8970999942   ,   50627.701031370576  , 0.061513042974156
2022-12-31,      70, Food Production,   528180.1909338065   ,  241910.72519992222  ,   89727.65190214843   , 0.061513042974156
2023-03-31,      70, Food Production,   841010.0969772534   ,  601189.0905996774   ,   92924.55251017559   , 0.061513042974156
2023-06-30,      70, Food Production,   586946.9418573666   ,  337923.85844967     ,  110023.77502811767   , 0.061513042974156
2023-09-30,      70, Food Production,   647550.6345905645   ,  435976.7897314661   ,  152498.92046068428   , 0.061513042974156
2023-12-31,      70, Food Production,   436339.06285638874  ,  197463.4118533382   ,   57816.07627932485   , 0.061513042974156
2024-03-31,      70, Food Production,   670219.42504975     ,  481429.9773272273   ,   72770.3797825478    , 0.061513042974156
2024-06-30,      70, Food Production,   808169.2738779513   ,  508410.5536563861   ,  149799.82097297852   , 0.061513042974156
2010-03-31,      71, Food Production,   225820.91900513988  ,  159258.34854929027  ,   54909.889787622145  , 0.022155158136540985
2010-06-30,      71, Food Production,   151980.0807069639   ,   78009.97522125623  ,   26686.08376037302   , 0.022155158136540985
2010-09-30,      71, Food Production,   125622.44348797467  ,   79159.96006850457  ,   17415.895756005903  , 0.022155158136540985
2010-12-31,      71, Food Production,   271451.6340008401   ,  149308.47122808822  ,   45122.80914155331   , 0.022155158136540985
2011-03-31,      71, Food Production,    71316.80890293626  ,   42644.50319727133  ,   10325.840481210262  , 0.022155158136540985
2011-06-30,      71, Food Production,   353521.5067749367   ,  175943.95191777145  ,   37863.035977045176  , 0.022155158136540985
2011-09-30,      71, Food Production,   226816.2236511172   ,  155558.42181035678  ,   28439.837502214996  , 0.022155158136540985
2011-12-31,      71, Food Production,   116428.67954344374  ,   56184.59288340036  ,   24728.701045351383  , 0.022155158136540985
2012-03-31,      71, Food Production,   216441.78855787855  ,  143781.2825984283   ,   32252.728348895496  , 0.022155158136540985
2012-06-30,      71, Food Production,   188984.6734139367   ,  101458.84552562167  ,   33744.11261592702   , 0.022155158136540985
2012-09-30,      71, Food Production,   242555.28021942195  ,  146541.52082984016  ,   24639.994735792403  , 0.022155158136540985
2012-12-31,      71, Food Production,   153907.7573026744   ,  100356.3162610587   ,   25172.15650858842   , 0.022155158136540985
2013-03-31,      71, Food Production,   108335.47842267997  ,   66684.2427996683   ,   26745.103043907184  , 0.022155158136540985
2013-06-30,      71, Food Production,   201388.27786071485  ,   95061.99498922047  ,   28715.473212038283  , 0.022155158136540985
2013-09-30,      71, Food Production,   142777.54734682525  ,   80471.12577542168  ,   31798.911013614234  , 0.022155158136540985
2013-12-31,      71, Food Production,   141768.36894539438  ,  102620.11229159166  ,   18476.992363320776  , 0.022155158136540985
2014-03-31,      71, Food Production,   461939.5558921318   ,  280188.62567944353  ,   76271.51410300063   , 0.022155158136540985
2014-06-30,      71, Food Production,   257272.51993082714  ,  130589.64061609263  ,   44568.06571611298   , 0.022155158136540985
2014-09-30,      71, Food Production,   331710.2557835591   ,  225258.23429122096  ,   39838.33610096481   , 0.022155158136540985
2014-12-31,      71, Food Production,   165371.26067888679  ,   78808.6195004356   ,   39064.51044019383   , 0.022155158136540985
2015-03-31,      71, Food Production,   310968.59308668843  ,  145360.81853369426  ,   55656.332384854104  , 0.022155158136540985
2015-06-30,      71, Food Production,   206010.23740117173  ,  126042.82212902841  ,   47198.03824846908   , 0.022155158136540985
2015-09-30,      71, Food Production,   179896.65253729108  ,  102893.95818070945  ,   41353.962712128625  , 0.022155158136540985
2015-12-31,      71, Food Production,   171187.08685502756  ,  125251.5989658788   ,   42609.95403712754   , 0.022155158136540985
2016-03-31,      71, Food Production,   297174.2989011517   ,  213310.77820809552  ,   38045.78744529601   , 0.022155158136540985
2016-06-30,      71, Food Production,   163029.2940985058   ,  103670.20510934078  ,   38736.460938549986  , 0.022155158136540985
2016-09-30,      71, Food Production,   134593.3202037746   ,   79052.5918515482   ,   21046.254562567865  , 0.022155158136540985
2016-12-31,      71, Food Production,   190141.65468460214  ,  118514.79877220554  ,   31525.25868270082   , 0.022155158136540985
2017-03-31,      71, Food Production,   105229.90605473197  ,   77489.74662110541  ,   12983.166381299816  , 0.022155158136540985
2017-06-30,      71, Food Production,   553840.1101671618   ,  280670.2619676518   ,  122510.65766235972   , 0.022155158136540985
2017-09-30,      71, Food Production,   271810.1445614104   ,  144456.23162542167  ,   28534.12464150729   , 0.022155158136540985
2017-12-31,      71, Food Production,   152132.81112349025  ,   92056.23600670698  ,   19701.650132385214  , 0.022155158136540985
2018-03-31,      71, Food Production,   260496.35347743166  ,  189401.89718592662  ,   56644.47713019447   , 0.022155158136540985
2018-06-30,      71, Food Production,   328298.79119995463  ,  165539.01427564805  ,   72233.52639985645   , 0.022155158136540985
2018-09-30,      71, Food Production,   342773.6158729957   ,  239831.45477711284  ,   63781.124247926935  , 0.022155158136540985
2018-12-31,      71, Food Production,   313484.562015927    ,  184893.52518561826  ,   61285.02662121227   , 0.022155158136540985
2019-03-31,      71, Food Production,   137371.46933762456  ,   87227.63438939798  ,   18555.76104328434   , 0.022155158136540985
2019-06-30,      71, Food Production,   156567.0117183231   ,   74208.77623170777  ,   15669.716225500346  , 0.022155158136540985
2019-09-30,      71, Food Production,   103399.33222281808  ,   69866.23509772876  ,   16158.88157998233   , 0.022155158136540985
2019-12-31,      71, Food Production,   326544.2533184238   ,  194555.40392783002  ,   52594.11410461499   , 0.022155158136540985
2020-03-31,      71, Food Production,   117372.84977622035  ,   86753.82907805702  ,   28219.02092159563   , 0.022155158136540985
2020-06-30,      71, Food Production,   338289.4038136989   ,  238293.88779835848  ,   80528.114860616     , 0.022155158136540985
2020-09-30,      71, Food Production,   385356.8175088215   ,  259201.69980850435  ,   78775.36847428982   , 0.022155158136540985
2020-12-31,      71, Food Production,    77086.50443218468  ,   55286.71684682105  ,   15991.568679348666  , 0.022155158136540985
2021-03-31,      71, Food Production,   242010.66375954344  ,  159101.6664480459   ,   36029.41966369293   , 0.022155158136540985
2021-06-30,      71, Food Production,   278763.339739709    ,  191142.59669127205  ,   65525.10802564664   , 0.022155158136540985
2021-09-30,      71, Food Production,   246955.8965220918   ,  140182.15591852524  ,   61351.80109504161   , 0.022155158136540985
2021-12-31,      71, Food Production,   118421.73389017972  ,   70301.04393887232  ,   15897.884018489143  , 0.022155158136540985
2022-03-31,      71, Food Production,   365028.4723396022   ,  172595.24864832594  ,   69552.63025990155   , 0.022155158136540985
2022-06-30,      71, Food Production,   122536.22896550056  ,   89373.93412720182  ,   27883.660284377613  , 0.022155158136540985
2022-09-30,      71, Food Production,   140073.65798219605  ,   63554.896200326504 ,   17606.19361036096   , 0.022155158136540985
2022-12-31,      71, Food Production,   240533.44174368726  ,  168722.85048142663  ,   24834.091370279264  , 0.022155158136540985
2023-03-31,      71, Food Production,   266749.49156741437  ,  166940.67744127614  ,   57994.10207227745   , 0.022155158136540985
2023-06-30,      71, Food Production,   143672.90127107195  ,   96813.28787288239  ,   15457.797341526748  , 0.022155158136540985
2023-09-30,      71, Food Production,   178732.20042829876  ,  110102.20475552989  ,   35146.47603174519   , 0.022155158136540985
2023-12-31,      71, Food Production,   226233.35227318248  ,  113249.8061538414   ,   55751.745696916725  , 0.022155158136540985
2024-03-31,      71, Food Production,   148871.12671274753  ,  108851.38401008761  ,   27978.865827019887  , 0.022155158136540985
2024-06-30,      71, Food Production,   195405.48039777516  ,  128920.3210017211   ,   34933.882168584234  , 0.022155158136540985
2010-03-31,      72, Food Production,   160214.27198449432  ,   91401.2092919556   ,   20510.651311567675  , 0.01887078111689233
2010-06-30,      72, Food Production,   166938.34065717243  ,  106393.16768096734  ,   33705.48843077489   , 0.01887078111689233
2010-09-30,      72, Food Production,   132970.83639011643  ,   86010.67514445857  ,   30092.073838353004  , 0.01887078111689233
2010-12-31,      72, Food Production,   166635.25729904993  ,  110995.29217188362  ,   37408.563435780525  , 0.01887078111689233
2011-03-31,      72, Food Production,   182777.35198466995  ,   99916.7081139729   ,   18645.249666390788  , 0.01887078111689233
2011-06-30,      72, Food Production,   156921.72624270144  ,  110318.71872140517  ,   37861.005524975626  , 0.01887078111689233
2011-09-30,      72, Food Production,   103965.672349983    ,   54636.387304348216 ,   17673.013505065006  , 0.01887078111689233
2011-12-31,      72, Food Production,   221184.71112698078  ,  159109.07240188093  ,   27081.778266738744  , 0.01887078111689233
2012-03-31,      72, Food Production,   134806.5244022045   ,   93363.74333512066  ,   32089.436688638114  , 0.01887078111689233
2012-06-30,      72, Food Production,   235808.50849641694  ,  136355.83652728927  ,   36493.158390181685  , 0.01887078111689233
2012-09-30,      72, Food Production,   177143.04246719854  ,  116087.98516780426  ,   34263.78414264392   , 0.01887078111689233
2012-12-31,      72, Food Production,   294238.7911771818   ,  145903.20476783172  ,   66709.39327917866   , 0.01887078111689233
2013-03-31,      72, Food Production,   234962.7204024007   ,  125798.24587082138  ,   34696.43065610377   , 0.01887078111689233
2013-06-30,      72, Food Production,   117021.4537375298   ,   63542.71442406233  ,   24830.06119452851   , 0.01887078111689233
2013-09-30,      72, Food Production,   250221.25803890734  ,  135672.9226633311   ,   50994.81171727397   , 0.01887078111689233
2013-12-31,      72, Food Production,   177946.74295856035  ,  120271.45960893002  ,   21838.03659038027   , 0.01887078111689233
2014-03-31,      72, Food Production,   141135.47328211679  ,   78570.99541091955  ,   20932.774380547013  , 0.01887078111689233
2014-06-30,      72, Food Production,    61853.22104445022  ,   40571.13389982587  ,    8188.126906020253  , 0.01887078111689233
2014-09-30,      72, Food Production,   191890.26487699905  ,  118887.38980863614  ,   36788.26813412042   , 0.01887078111689233
